product_id,product_name,brands,energy,saturated_fats,sugars,eco_score_num,nutri_score_num,nova_score_num,product_additive_count
6381,Organic bio tortitas de arroz integral ecológicas sin gluten - Santiveri,Santiveri,383.00,0.60,0.50,3.00,3.00,4.00,2.00
6382,Mermelada Diet Frutas Del Bosque / Mermelada Extra de Frukts de Forêt - Helios,Helios,41.00,0.00,3.60,2.00,1.00,4.00,5.00
6383,Pan de molde espleta integral,Biocop,293.00,0.59,4.80,2.00,2.00,3.00,
6384,Confitura de albaricoque - Hacendado,Hacendado,265.00,0.00,63.00,2.00,4.00,4.00,3.00
6385,Guacamole - ¿Y si? de Bouquet,¿Y si? de Bouquet,128.00,2.40,1.20,3.00,1.00,4.00,5.00
6386,Bacalao estilo pil pil - Hacendado,Hacendado,181.00,2.50,0.50,,2.00,4.00,2.00
6387,Chocolate con leche - swiss prestige,swiss prestige,560.00,20.00,57.00,4.00,5.00,4.00,2.00
6388,Hamburguesa Pollo Espinaca - El Mercado de Aldi,El Mercado de Aldi,156.00,2.50,0.30,2.00,3.00,4.00,2.00
6389,Jamón cocido - monells,Monells,106.00,1.20,2.00,5.00,4.00,4.00,10.00
6390,Salsa tártara - Calve,Calve,398.00,3.20,4.40,2.00,4.00,4.00,4.00
6391,Cocktail - Carrefour,Carrefour,446.00,2.40,9.90,,,4.00,1.00
6392,Froot loops - Kellogg's,Kellogg's,397.00,1.50,37.80,4.00,5.00,4.00,2.00
6393,Cereola - De Beukelaer,De Beukelaer,485.00,9.70,34.00,3.00,5.00,4.00,4.00
6394,Gluten free organic pizza base - Schnitzer,Schnitzer,281.00,0.80,2.30,,3.00,4.00,6.00
6395,Savia vegetal - Danone,Danone,50.00,0.30,0.20,2.00,,4.00,5.00
6396,Hot Dog - La Cestera,La Cestera,264.00,0.60,5.70,2.00,2.00,4.00,6.00
6397,Café con leche Almendra Nature’s Heart - terrafertil,Terrafertil,38.00,0.00,3.30,,2.00,4.00,5.00
6398,Empanada de Atún,Mercadona,240.00,0.90,2.30,,2.00,4.00,2.00
6399,Yogur griego stracciatella - Carrefour,Carrefour,146.00,5.50,14.00,3.00,3.00,4.00,5.00
6400,Mix Cereales 0% Azúcares añadidos,,374.00,0.63,1.79,4.00,1.00,4.00,2.00
6401,Mermelada de ciruela y kiwi - Hacendado,Hacendado,188.00,0.00,46.00,2.00,4.00,4.00,2.00
6402,Yogur limón griego - hacendado,Hacendado,135.00,5.50,12.40,2.00,3.00,4.00,1.00
6403,Arroz para sushi - Vitasia,Vitasia,359.00,0.10,0.20,5.00,1.00,1.00,
6404,Almond Dessert - Milbona,Milbona,57.00,0.20,4.00,,1.00,4.00,1.00
6405,Emmental Cœur de Meule (28 % MG) - Président,Président,369.00,21.00,0.50,3.00,4.00,3.00,
6406,VELOUTÉ DE Calabaza y Castañas Y un toque de especias - Carrefour,Carrefour,34.00,0.90,1.50,,2.00,4.00,1.00
6407,Muesli - Jordans,Jordans,437.00,2.40,19.00,2.00,3.00,4.00,
6408,Maltin - Polar,Polar,60.00,0.00,10.00,,5.00,4.00,1.00
6409,Diversión - Arcor,Arcor,417.00,4.17,28.30,3.00,4.00,4.00,11.00
6410,Tortillas - Old El Paso,Old El Paso,299.00,1.20,2.10,2.00,2.00,4.00,5.00
6411,Ambrosías Tirma,Tirma,510.00,14.00,50.00,3.00,5.00,,2.00
6412,Bebida Avena con Calcio Biológica - Santiveri,Santiveri,47.00,0.20,5.10,2.00,2.00,1.00,
6413,Tomate frito - Auchan,Auchan,73.00,0.40,6.10,1.00,3.00,3.00,
6414,Salsa picante - Salsas Asturianas,Salsas Asturianas,51.00,0.30,6.30,,4.00,4.00,3.00
6415,Chocolate negro Bío - Intermón Oxfam,Intermón Oxfam,582.00,27.30,27.00,4.00,5.00,3.00,
6416,Mayonesa 12 sobres individuales - Hacendado,Hacendado,597.00,7.40,2.00,4.00,4.00,4.00,4.00
6417,Paella marinera - Carretilla,Carretilla,182.00,1.20,1.20,4.00,3.00,4.00,2.00
6418,Alioli - Ybarra,Ybarra,668.00,11.00,1.50,3.00,5.00,4.00,1.00
6419,Hafer Cuisine - natumi,Natumi,83.00,0.90,0.00,,2.00,4.00,1.00
6420,Paté Ibèric - Casa Tarradellas,Casa Tarradellas,361.00,14.10,0.90,5.00,5.00,4.00,2.00
6421,Pan tradicional - Alipende,Alipende,270.00,0.60,3.40,2.00,2.00,3.00,2.00
6422,Batido de fresa,Puleva,58.00,0.80,9.20,4.00,5.00,4.00,3.00
6423,Bio Hummus Jalapeño - Florentin,Florentin,255.00,2.80,0.50,2.00,3.00,3.00,1.00
6424,Harina de Maíz Amarillo Extrafina - Doñarepa,Doñarepa,343.00,0.00,0.00,2.00,1.00,1.00,
6425,Bran flakes - Pingo Doce,Pingo Doce,339.00,0.70,15.20,4.00,2.00,4.00,1.00
6426,Queso tierno light - dia,Dia,295.00,12.00,1.10,4.00,4.00,4.00,1.00
6427,Mostaza Amarilla,French's,60.00,0.00,0.00,3.00,3.00,4.00,
6428,Conos de maíz con queso y bacon - Dia,Dia,512.00,3.50,1.40,,4.00,4.00,10.00
6429,Rústica con cereales y semillas,Auchan,274.00,0.80,1.20,2.00,1.00,4.00,1.00
6430,Salchichón extra - Sol&Mar,Sol&Mar,372.00,11.00,2.50,5.00,5.00,4.00,5.00
6431,Empanado a base de proteinas - Garden Gourmet,Garden Gourmet,244.00,0.90,1.40,,1.00,4.00,1.00
6432,Crackers integral - Mels,Mels,424.00,5.80,3.40,2.00,3.00,4.00,4.00
6433,"Blue Chameleon, Bebida energética",Eliges,46.00,0.00,11.00,,2.00,4.00,5.00
6434,Lindt Excelence BOLD DARK,Lindt,620.00,34.00,2.90,5.00,4.00,3.00,
6435,Cerveza sin alcohol - Damm,Damm,20.00,0.00,1.70,3.00,3.00,4.00,
6436,Empanada - mendoza,Mendoza,214.00,5.10,3.00,,4.00,4.00,6.00
6437,Bebida Isotonica - Hacendado,Hacendado,18.00,0.00,4.40,,4.00,4.00,11.00
6438,Whole kalamata olives - Eridanous,Eridanous,232.00,1.90,0.40,1.00,4.00,3.00,
6439,Calendario de adviento - Hacendado,Hacendado,546.00,19.00,57.00,,5.00,4.00,2.00
6440,Gezuckerte Kondensmilch - Milbona,"Milbona, Kuljanka",331.00,6.10,55.00,2.00,5.00,3.00,
6441,Leche parcialmente descremada - veronica,Veronica,44.00,0.90,0.00,4.00,2.00,1.00,2.00
6442,Margarina vegetal - Roda,Roda,541.00,15.00,0.50,5.00,4.00,4.00,3.00
6443,Azúcar de caña Panela,eco wassy,385.00,0.00,97.00,3.00,4.00,2.00,
6444,Tomate pelado troceado - Freshona,Freshona,21.00,0.00,2.50,2.00,2.00,4.00,2.00
6445,Pepinillos agridulces laminados - Hacendado,Hacendado,53.00,0.50,8.60,,3.00,4.00,3.00
6446,Kaba,"Kaba, Carambar & Co",370.00,0.00,89.00,4.00,,4.00,1.00
6447,Gyozas rellenas de pollo y verduras,Dia,161.00,1.30,3.60,,3.00,4.00,1.00
6448,Soja,Santal,23.00,0.20,0.50,2.00,1.00,4.00,1.00
6449,Muesli c/ bagas secas - IKEA,IKEA,364.00,1.10,7.50,2.00,1.00,4.00,
6450,S.line Flocs d'arros i blat integral,Condis,384.00,0.40,17.00,4.00,3.00,4.00,2.00
6451,Pizza fresca jamón y tomates cherry,casa tarradellas,220.00,4.60,1.00,,4.00,4.00,4.00
6452,Pechuga de pavo cocida - Carrefour,Carrefour,81.00,0.50,0.50,5.00,2.00,4.00,7.00
6453,Dátiles medjoul con hueso - Hacendado,Hacendado,284.00,0.16,65.50,2.00,2.00,1.00,
6454,Sriracha Hot Chili Sauce - Huy Fong Foods,Huy Fong Foods,80.00,0.00,11.00,,4.00,4.00,3.00
6455,Cornetti alla crema pasticcera - Italiamo,Italiamo,389.00,4.90,20.20,2.00,4.00,4.00,3.00
6456,Mermelada de fresa bio - Boulé,Boulé,197.00,0.00,46.70,1.00,4.00,4.00,2.00
6457,Patatas onduladas - Aldi,Aldi,565.00,4.00,0.80,2.00,4.00,3.00,
6458,Mini Toasts - Carrefour,Carrefour,394.00,1.20,10.00,2.00,4.00,4.00,5.00
6459,Bars Fruit & Nut Multipack 5 x,Alpen,379.00,0.90,20.00,,,4.00,4.00
6460,Reserva - Gallo,Gallo,819.00,15.00,0.00,3.00,3.00,2.00,
6461,Batatas Camponesas - Continente,Continente,527.00,12.00,5.80,,5.00,4.00,5.00
6462,Peanut Chocolate Big Bag - M&M's,M&M's,511.00,10.20,53.60,,5.00,4.00,4.00
6463,Tabasco - Chovi,Chovi,30.00,0.10,2.80,,3.00,4.00,2.00
6464,Delicias de trufa - NestleLa Lechera,NestleLa Lechera,156.00,3.70,20.00,,3.00,4.00,3.00
6465,Tomate natural rallado Con Aove - La Gergaleña,La Gergaleña,73.00,4.10,2.40,2.00,3.00,3.00,
6466,Gazpacho fresco sin pan - Majao,Majao,61.00,0.78,2.20,2.00,3.00,3.00,
6467,Zumo tropical - Hacendado,Hacendado,43.00,0.00,9.70,5.00,5.00,1.00,
6468,RawRice - Clean Foods,"Clean Foods, CleanFoods",5.00,0.10,0.10,5.00,3.00,1.00,
6469,Bio schoko crunchy - Verival,Verival,435.00,3.40,20.00,1.00,3.00,4.00,2.00
6470,Reis - Joya,Joya,55.00,0.10,6.50,2.00,2.00,3.00,
6471,Caramelo Pez,Pez,400.00,1.60,95.00,3.00,5.00,4.00,3.00
6472,Llet Fresca Letona,Letona,64.00,2.30,4.70,3.00,2.00,1.00,
6473,JAMÓN SERRANO RESERVA 12 MESES DE CURACIÓN - Realvalle,Realvalle,240.00,4.40,0.00,5.00,4.00,3.00,3.00
6474,Pulguitas -,,274.00,0.10,3.60,,3.00,3.00,1.00
6475,Brie à la truffe,President,262.00,16.00,1.30,4.00,4.00,4.00,5.00
6476,Gnocchi de patata - Carrefour,Carrefour,135.00,0.10,0.50,2.00,2.00,3.00,3.00
6477,Erdnussmus - Ültje,Ültje,606.00,7.70,5.70,3.00,3.00,1.00,
6478,Queso Havarti - jermi,Jermi,275.00,12.00,0.50,4.00,4.00,3.00,1.00
6479,Fritos aceite de girasol especial para freír,Koipe,828.00,9.00,0.00,3.00,3.00,4.00,3.00
6480,Hamburguesa de pollo Campero - Coren,Coren,187.00,4.40,0.50,,2.00,4.00,2.00
6481,Bizcocho sin gluten y sin lactosa,Mercadona,455.00,3.50,22.00,4.00,4.00,4.00,5.00
6482,Gouda Holland mittelalt - Milbona,Milbona,387.00,19.90,0.00,4.00,4.00,3.00,1.00
6483,Valentina Salsa Picante,Valentina,0.00,0.00,0.00,,3.00,3.00,1.00
6484,Zumo Natural MANZANA CIRUELA MIRABEL & PERA - Carrefour Sélection,"Carrefour Sélection, Carrefour",52.00,0.10,12.00,5.00,4.00,1.00,
6485,L'atelier les bouchées - Nestlé,Nestlé,507.00,14.70,49.10,,5.00,4.00,4.00
6486,Salchichas tipo Viena - Dulano,Dulano,285.00,9.90,1.00,,5.00,4.00,3.00
6487,Hot Cakes,Pronto,145.00,0.00,12.00,,1.00,4.00,4.00
6488,Choco galleta - Hacendado,Hacendado,501.00,14.00,45.00,,5.00,4.00,4.00
6489,Shirataki Spaghetti Style - Miyata,Miyata,10.00,0.10,0.50,,2.00,4.00,2.00
6490,Les classiques vainilla de Madagascar - Carte d'Or,Carte d'Or,193.00,6.70,22.00,2.00,4.00,4.00,3.00
6491,Skyr Natural 00% - Carrefour,Carrefour,50.00,0.10,4.10,4.00,1.00,3.00,
6492,Dream joya,Joya,55.00,0.40,5.50,2.00,2.00,3.00,
6493,Croquetas fritas de jamón - La Cocina,La Cocina,223.00,7.10,3.30,,4.00,4.00,5.00
6494,Donettes Gold Hunters - Bimbo,Bimbo,493.00,20.00,25.00,3.00,5.00,4.00,13.00
6495,"Untable Vegetal. Berenjena, tomate y manzana - vemondo",Vemondo,304.00,2.70,5.20,,3.00,3.00,1.00
6496,Tortillas trigo - Old el Paso,Old el Paso,299.00,1.20,2.10,2.00,2.00,4.00,5.00
6497,Smoothie Straberry & Banana Sorbet Lollies - Gelatelli,Gelatelli,105.00,0.10,22.00,2.00,2.00,4.00,2.00
6498,Zumo de tomate - GutBio,GutBio,16.00,0.00,2.90,4.00,2.00,1.00,
6499,Patatas fritas en aceite de oliva virgen - Aldi,Aldi,542.00,5.70,0.40,2.00,4.00,3.00,
6500,La Vache qui rit,La Vache qui rit,147.00,4.70,6.00,4.00,3.00,4.00,3.00
6501,Pain de mie 7 céréales - Leader Price,Leader Price,278.00,0.60,5.00,1.00,1.00,4.00,3.00
6502,Yogur natural arandanos - Sojasun,Sojasun,76.00,0.30,10.20,2.00,2.00,4.00,2.00
6503,Limonada con ralladura de limón - Carrefour,Carrefour,28.00,0.00,7.00,,4.00,4.00,1.00
6504,Infusión verbena - Carrefour,Carrefour,4.00,0.00,0.00,1.00,2.00,1.00,
6505,FIESTABUL Zumo de manzana con gas - Carrefour,Carrefour,53.00,0.50,10.00,2.00,3.00,4.00,1.00
6506,Soupe de legume,Kania,51.00,0.30,1.40,1.00,3.00,3.00,
6507,Beurre de cacahuètes Bio - MYVEGAN,MYVEGAN,596.00,8.20,5.90,3.00,2.00,1.00,
6508,Biscoff with belgian chocolate,Lotus,497.00,13.30,39.60,,5.00,4.00,5.00
6509,18 tortillas dürüm - Poco Loco,Poco Loco,329.00,2.90,3.40,2.00,4.00,4.00,9.00
6510,Real Whey Vanille,Prozis,397.00,1.40,3.00,,2.00,4.00,8.00
6511,Petit Lu Vitabis 16X175G,Lu,404.00,1.50,23.00,4.00,4.00,4.00,6.00
6512,Mezze maniche rigate n. 122 - Voiello,Voiello,359.00,0.40,3.50,2.00,1.00,1.00,
6513,"Panecillos tostados con aceite de oliva, ajo y perejil - Dulcesol",Dulcesol,79.00,2.30,41.00,2.00,4.00,3.00,1.00
6514,Mantequilla original tarrina,Pascual,745.00,51.00,1.10,5.00,4.00,2.00,
6515,Chia - SOS,SOS,448.00,3.90,1.60,4.00,1.00,1.00,
6516,Arroz salvaje con arroz basmati - Brillante,Brillante,184.00,0.30,0.00,4.00,2.00,4.00,2.00
6517,Nectar de piña,la verja,46.00,0.00,11.20,5.00,5.00,4.00,3.00
6518,Mayonesa Asua,Asua,619.00,8.50,1.60,2.00,4.00,4.00,5.00
6519,Radler cerveza rubia sin alcohol con zumo natural de limón,Amstel,27.00,0.00,5.60,4.00,4.00,4.00,1.00
6520,Ladron de manzanas,Ladrón de Manzanas,53.00,0.00,6.00,3.00,,4.00,3.00
6521,Leche desnatada A D - Puleva,Puleva,37.00,0.30,4.80,2.00,2.00,1.00,
6522,Natuchips - Snatt's,"Snatt's, Grefusa",456.00,1.20,4.70,,4.00,4.00,2.00
6523,Bebida de soja uht - Auchan,Auchan,43.00,0.30,3.00,2.00,1.00,4.00,1.00
6524,Vinagre de Jerez reserva - Hacendado,Hacendado,37.00,0.00,0.00,1.00,,4.00,2.00
6525,Refresco sin gas sandía cero - Gold spring,Gold spring,20.00,0.00,4.50,3.00,4.00,4.00,8.00
6526,Sal de ajo - Hacendado,Hacendado,69.00,0.00,0.40,2.00,,4.00,1.00
6527,Pan de molde integral sin azúcares añadidos - Hacendado,Hacendado,227.00,0.40,2.00,2.00,1.00,4.00,7.00
6528,Fromage fondu tranches - Dia,Dia,199.00,8.30,5.60,3.00,4.00,4.00,14.00
6529,Chunky Monkey Non-Dairy Ice Cream - Ben & Jerry's,Ben & Jerry's,261.00,8.20,26.00,2.00,4.00,4.00,2.00
6530,Coco Vegetal Milbona,Milbona,89.00,2.40,11.50,,3.00,4.00,4.00
6531,Fresa - Carrefour,Carrefour,163.00,3.50,23.00,2.00,3.00,4.00,5.00
6532,Harina integral de espelta - Harimsa,Harimsa,341.00,0.48,2.40,1.00,1.00,1.00,
6533,Focaccia de kale DESCATALOGADO - Mercadona,Mercadona,224.00,0.40,1.50,,1.00,3.00,2.00
6534,ValorCao a la taza 0% - Valor,Valor,276.00,1.50,0.50,3.00,,4.00,4.00
6535,Chocolate negro extrafino con avellanas enteras,Chateau,586.00,16.00,36.00,4.00,5.00,4.00,1.00
6536,Galleta maria dorada,Carrefour,458.00,1.50,20.00,3.00,4.00,4.00,7.00
6537,Café latte descafeinado,Hacendado,70.00,1.60,8.50,,,3.00,2.00
6538,Sabores fresa y plátano - Hacendado,Hacendado,82.00,1.70,11.40,,2.00,4.00,2.00
6539,Bombitas choco - Hacendado,Hacendado,549.00,30.74,37.80,2.00,5.00,4.00,2.00
6540,Picos camperos - La Cestera,"La Cestera, Lidl",409.00,1.60,2.80,2.00,4.00,3.00,
6541,Anacardos - Auchan,Auchan,595.00,7.80,4.90,4.00,2.00,1.00,
6542,Puré de tomate - Del Fuerte,Del Fuerte,74.00,0.00,12.10,2.00,4.00,4.00,2.00
6543,Macadamia nut brittle - Häagen-Dazs,Häagen-Dazs,274.00,10.60,24.20,2.00,4.00,4.00,1.00
6544,Barritas de muesli con arándanos - Consum,Consum,379.00,0.70,31.70,,4.00,4.00,2.00
6545,Chocolate negro 70% cacao con almendras enteras - Tirma,Tirma,553.00,21.00,25.00,5.00,4.00,4.00,2.00
6546,Bio tortitas de arroz sin sal de cultivo ecológico,El Granero Integral,385.00,0.50,0.60,3.00,1.00,1.00,
6547,aguan mineral y zumo de frutas - San Benedetto,San Benedetto,13.00,0.00,2.70,3.00,3.00,4.00,6.00
6548,Ensaladilla americana - Hacendado,Hacendado,156.00,1.50,7.20,,3.00,4.00,9.00
6549,Calve,Calve,466.00,7.90,2.90,3.00,4.00,4.00,4.00
6550,Pure irish butter - Kerrygold,Kerrygold,736.00,55.80,0.50,5.00,5.00,2.00,
6551,Las Bolsitas Kétchup Original,PRIMA,344.00,0.00,17.00,2.00,4.00,4.00,3.00
6552,Salsa Carbonara,Carrefour,93.00,3.40,1.20,,3.00,4.00,4.00
6553,Dürüm tortillas - Mission,Mission,321.00,1.80,1.50,2.00,4.00,4.00,7.00
6554,MAOAM,"MAOAM, Haribo",408.00,2.50,70.00,4.00,4.00,4.00,8.00
6555,Pan de molde sin corteza 100% harina integral,Alipende,265.00,0.80,4.30,2.00,2.00,3.00,2.00
6556,Agua limón zero,Carrefour,4.00,0.00,1.00,,3.00,4.00,6.00
6557,Judías verdes redondas - Hacendado,Hacendado,17.00,0.00,1.00,2.00,2.00,3.00,
6558,"Copos de arroz, trigo integral y cebada - Eroski",Eroski,372.00,1.10,16.00,4.00,3.00,4.00,1.00
6559,Guacamole Fresco - Chef Select,Chef Select,151.00,2.60,0.90,1.00,1.00,3.00,1.00
6560,Aceitunas sin hueso Pack 3 - Hacendado,Hacendado,142.00,2.40,0.50,2.00,4.00,3.00,4.00
6561,Trufas al cacao - Carrefour Bio,"Carrefour Bio, Carrefour",640.00,41.00,27.00,,4.00,4.00,1.00
6562,Galletotem - Sondey,Sondey,453.00,1.40,18.60,3.00,3.00,4.00,5.00
6563,Brownie - Hacendado,Hacendado,490.00,8.90,40.00,4.00,5.00,4.00,11.00
6564,Fanta sabor misterioso,Fanta,1.00,0.00,0.10,,3.00,4.00,7.00
6565,Leche Entera,Hacendado,63.00,2.40,4.60,3.00,2.00,1.00,
6566,Spaguetti N3 - Gallo,Gallo,344.00,0.50,3.50,2.00,1.00,1.00,
6567,Hirten Käse - Milbona,Milbona,258.00,13.30,0.50,4.00,4.00,3.00,
6568,Preparado para pan centeno integral - Belbake,Belbake,234.00,0.30,2.40,,2.00,3.00,1.00
6569,Liquorice classic,Sweet Corner,325.00,0.00,47.00,3.00,4.00,4.00,1.00
6570,Galletas Neo - Sondey,Sondey,473.00,5.90,31.00,3.00,5.00,4.00,4.00
6571,Prosciutto cotto alle erbe - Italiamo,Italiamo,138.00,2.40,1.00,5.00,4.00,4.00,2.00
6572,Pain d’épices toast -,,342.00,0.50,40.00,,4.00,4.00,2.00
6573,Compota de manzana - GutBio,GutBio,82.00,0.10,17.00,1.00,1.00,3.00,2.00
6574,Mantequilla Sin Sal - Président,Président,730.00,57.00,0.50,4.00,5.00,2.00,
6575,Trufas al cacao trocitos de habas de cacao - Esprit de fete,"Esprit de fete, Carrefour",621.00,42.00,34.00,,5.00,4.00,2.00
6576,Bicarbonate de sodium alimentaire - Cerebos,Cerebos,0.00,0.00,0.00,1.00,,2.00,1.00
6577,Mousse al café - Carrefour,Carrefour,170.00,6.20,17.00,2.00,4.00,4.00,5.00
6578,Mangue sans sucres ajoutés - Daco Bello,Daco Bello,315.00,0.50,58.00,,4.00,3.00,1.00
6579,MINI SAFARI Chocolate con leche - Carrefour,Carrefour,502.00,12.00,32.00,4.00,5.00,4.00,3.00
6580,Salsa BECHAMELl - Carrefour,Carrefour,101.00,4.40,4.20,2.00,3.00,4.00,3.00
6581,Mini baguettes - Carrefour,Carrefour,560.00,19.00,1.60,1.00,5.00,4.00,6.00
6582,Banana & fraisy - Carrefour,Carrefour,336.00,0.10,72.00,2.00,4.00,4.00,6.00
6583,Las Tabletas POCKET CORAZÓN CON LECHE CHOCOLATE CON LECHE - Carrefour,Carrefour,525.00,19.00,41.00,4.00,5.00,4.00,5.00
6584,Caramelos - Carrefour,Carrefour,264.00,3.40,0.50,3.00,3.00,4.00,6.00
6585,FRUIT &Cie MANZANA PERA - Carrefour Kids,"Carrefour Kids, Carrefour",47.00,0.30,10.00,2.00,1.00,1.00,1.00
6586,Merengadas Avellana Sobre una base de chocolate con leche - Carrefour,Carrefour,535.00,15.00,48.00,3.00,5.00,4.00,2.00
6587,6 napolitanas de chocolate - Carrefour,Carrefour,415.00,15.00,11.00,3.00,4.00,4.00,4.00
6588,Marmolado Con chocolate - Carrefour,Carrefour,427.00,3.20,27.00,3.00,4.00,4.00,8.00
6589,4 Manzana y Melocotón - 4 Manzana y Albaricoque Sin azúcares añadidos** - Carrefour Bio,"Carrefour Bio, Carrefour",56.00,0.00,12.00,,1.00,1.00,1.00
6590,Mini rolls rellenos con fresa - Ctrop Bon,"Ctrop Bon, Carrefour",321.00,0.70,43.00,,4.00,4.00,6.00
6591,Riz Croustillant Chocolat - Nature & Cie,Nature & Cie,356.00,0.50,19.00,3.00,3.00,3.00,
6592,Pomegranite - Pepsi,Pepsi,1.00,0.00,0.00,,2.00,4.00,5.00
6593,All-Bran plus - Kellogg's,Kellogg's,334.00,0.70,18.00,4.00,2.00,3.00,
6594,"Napolact Lapte de consum ecologic 1,5%",Napolact,44.00,0.90,4.50,2.00,1.00,1.00,
6595,Tortillas de Harina integrales,Mission,284.00,2.89,1.60,,3.00,4.00,8.00
6596,Forno di Pietra prosciutto e formaggio - Buitoni,Buitoni,227.00,4.20,1.90,,3.00,4.00,6.00
6597,Fingers - La Cocinera,La Cocinera,267.00,2.10,0.30,5.00,4.00,4.00,3.00
6598,Kit Kat White,Nestlé,515.00,14.80,50.20,,5.00,4.00,3.00
6599,Penne rigate - La Molisana,La Molisana,351.00,0.30,4.00,2.00,1.00,1.00,
6600,Marbú dorada - Artiach,Artiach,473.00,1.80,19.00,3.00,4.00,4.00,5.00
6601,Mostaza diáfana al estragón - Louit,"Louit, Carbonell",155.00,1.50,2.00,2.00,2.00,4.00,2.00
6602,Avena Cao - Cola Cao,Cola Cao,342.00,2.20,4.00,4.00,,4.00,4.00
6603,Crema de leche sin aceite de palma vaso - Nocilla,Nocilla,544.00,5.60,61.00,3.00,5.00,4.00,2.00
6604,Bollycao Mini,Bollycao,327.00,1.90,14.00,,2.00,4.00,10.00
6605,Pasta fina hélices con tomate y espinacas,Gallo,344.00,0.50,4.00,2.00,2.00,1.00,
6606,Chocolate para hacer a la taza - Valor,Valor,495.00,15.00,50.00,4.00,5.00,4.00,2.00
6607,don simon,Don Simón,50.00,0.00,12.30,5.00,5.00,3.00,2.00
6608,Zumo de. mango,Don Simón,17.00,1.00,3.50,5.00,4.00,4.00,4.00
6609,Avecrem Caldo de pollo 12 pastillas estuche 126 g,Gallina Blanca,182.00,5.80,0.80,,4.00,4.00,1.00
6610,Torras Dark Chocolate 72% Cacao,Torras,529.00,26.00,0.50,5.00,4.00,4.00,3.00
6611,Chocolat Noir-noisette Stévia,Torras,429.00,20.00,1.00,5.00,3.00,4.00,3.00
6612,GALLETAS PANCHITOS CHO. BLANCO GULLON,Gullon,509.00,14.00,35.00,4.00,5.00,4.00,6.00
6613,Galletas Multifrutas Diet-Fibra - Gullón,Gullón,464.00,1.80,23.00,3.00,4.00,4.00,11.00
6614,Tortitas Arroz - Auchan,Auchan,382.00,0.40,1.00,3.00,3.00,4.00,2.00
6615,Zumo de uva a partir de concentrado - Greip,Greip,69.00,0.00,17.00,5.00,5.00,1.00,1.00
6616,Palomitas de colores bolsa 120 g - Frit Ravich,Frit Ravich,499.00,2.50,31.00,2.00,3.00,4.00,3.00
6617,Boer sabor coco - Coral,Coral,478.00,10.03,36.78,3.00,5.00,4.00,4.00
6618,Lacasitos Tuber,Lacasa,484.00,11.70,69.50,,5.00,4.00,12.00
6619,Salsa all i oli - Ferrer,Ferrer,682.00,8.20,0.70,3.00,5.00,3.00,
6620,Picos integrales con sésamo natural,Quely,458.00,1.80,5.60,2.00,4.00,3.00,
6621,Nueces de nogal sin cáscara - Frumesa,Frumesa,686.00,6.00,3.50,4.00,1.00,1.00,
6622,Pompadour,Pompadour,1.00,0.00,0.10,2.00,3.00,4.00,
6623,Blue bebida de zumo sabor a frutas del bosque sin gas,Sunny Delight,11.00,0.00,2.40,,3.00,4.00,7.00
6624,Salsa yogurt - Florette,Florette,163.00,2.00,6.30,,3.00,4.00,9.00
6625,Avecrem caldo de pollo Brühwürfel - Gallina Blanca,Gallina Blanca,4.00,0.10,0.00,,,4.00,1.00
6626,Chewing Gum goût fraise,Trident,182.00,0.70,0.10,,,4.00,15.00
6627,Flocs,Bonpreu,373.00,0.20,7.00,4.00,4.00,4.00,3.00
6628,Yogur ecologico arándanos - Pastoret,Pastoret,111.00,1.10,14.50,2.00,2.00,4.00,3.00
6629,Spaguetti pika sabor fresa - Haribo,Haribo,348.00,1.30,55.00,2.00,4.00,4.00,6.00
6630,Galleta relieve,Carrefour,469.00,3.10,20.00,3.00,4.00,4.00,3.00
6631,Yogur estilo griego Natural - Carrefour,Carrefour,100.00,5.80,3.00,2.00,3.00,3.00,
6632,Pimientos del Piquillo Asados y con ajo - Carrefour,Carrefour,30.00,0.00,4.50,1.00,1.00,4.00,2.00
6633,Miel Granja San Francisco 1KG,Granja San Francisco,320.00,0.00,79.00,2.00,4.00,2.00,
6634,Bebida de almendras zero sin azúcares añadidos - Soymilk,Soymilk,17.00,0.30,0.10,2.00,2.00,4.00,4.00
6635,Filipinos Chocolate de Leite - Artiach,Artiach,515.00,14.00,33.00,3.00,5.00,4.00,7.00
6636,Panela - Nat Sanno,Nat Sanno,376.00,0.00,94.00,3.00,4.00,2.00,
6637,Tallarines al wok - Ta-Tung,Ta-Tung,158.00,1.10,2.50,,2.00,4.00,6.00
6638,Aceite Refinado De Girasol - Hacendado,Hacendado,826.00,7.30,0.00,3.00,3.00,4.00,2.00
6639,Arroz aromático jazmín - Hacendado,Hacendado,344.00,0.30,0.50,5.00,1.00,1.00,
6640,Alubia Roja - Hacendado,Hacendado,292.00,0.30,2.30,2.00,1.00,1.00,
6641,Lenteja rápida - Hacendado,Hacendado,320.00,0.20,1.30,2.00,1.00,1.00,
6642,Copos de arroz frutos rojos - Hacendado,Hacendado,383.00,0.30,17.00,4.00,2.00,4.00,1.00
6643,Bolitas sabor bbq - Hacendado,Hacendado,451.00,2.10,4.90,2.00,4.00,4.00,4.00
6644,Tortilla Patata con chorizo - Hacendado,Hacendado,226.00,2.80,2.10,2.00,3.00,3.00,2.00
6645,Pan de molde rebanada gruesa - Hacendado,Hacendado,255.00,0.50,5.00,2.00,2.00,4.00,7.00
