,Product Name,Brands,NOVA 4,Nutri-Score,Countries,Additives,Eco-Score,Energía,Grasas saturadas,Azúcares
1932,Quark Natural - Flor de Burgos - 450 g,Flor de Burgos,Alimentos ultraprocesados,A,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,280 kj(67 kcal),"0,4 g","5,5 g"
1933,Calamar Trozos Salsa Americana - Hacendado - 3 x 80 g,Hacendado,Nivel de procesamiento de alimentos desconocido,B,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,715 kj(171 kcal),"1,8 g","0,6 g"
1934,Hacendado,Hacendado,Nivel de procesamiento de alimentos desconocido,B,España,"u, n, k, n, o, w, n",Eco-Score B,301 kj(72 kcal),"0,9 g","12,2 g"
1935,"Frutas del bosque - Hacendado - 1.5 kg ,1.4 L",Hacendado,Nivel de procesamiento de alimentos desconocido,E,España,"u, n, k, n, o, w, n",Eco-Score E,297 kj(71 kcal),"0,8 g","12,1 g"
1936,"Garbanzos a la jardinera - Hacendado - 420 g neto, 425 ml",Hacendado,Alimentos procesados,B,España,"u, n, k, n, o, w, n",Eco-Score B,318 kj(76 kcal),"0,4 g","0,5 g"
1937,Pipa calabaza natural - Hacendado - 150 g,Hacendado,Alimentos no procesados o mínimamente procesados,C,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,2415 kj(583 kcal),"8,5 g","1,6 g"
1938,salteado de verduras asadas - Hacendado - 400 g,Hacendado,Nivel de procesamiento de alimentos desconocido,A,"Portugal, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,190 kj(45 kcal),0 g,"6,6 g"
1939,Tortilla de patata sin cebolla - Hacendado - 600 g,Hacendado,Alimentos procesados,C,España,"E211 - Benzoato sódico, E330 - Ácido cítrico",Eco-Score B,657 kj(157 kcal),1 g,1 g
1940,Tortillas trigo - Dia - 320 g,Dia,Alimentos ultraprocesados,D,"Francia, España","E202 - Sorbato potásico, E281 - Propionato sódico, E296 - Ácido málico, E412 - Goma guar, E422 - Glicerol, E471 - Mono- y diglicéridos de ácidos grasos, E500 - Carbonatos de sodio",Eco-Score B,1343 kj(321 kcal),"1,8 g","1,5 g"
1941,Panecillo 100% integral - Dia,Dia,Nivel de procesamiento de alimentos desconocido,D,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,1732 kj(414 kcal),"1,1 g","3,9 g"
1942,Edulcorante comprimidos - Dia - 50g,Dia,Nivel de procesamiento de alimentos desconocido,NOT-APPLICABLE,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,105 kj(25 kcal),0 g,0 g
1943,Yogur griego natural azucarado - Dia - 6 x 125 g,Dia,Alimentos procesados,C,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,564 kj(135 kcal),"6,1 g",11 g
1944,Cereales muesli con chocolate negro - Dia - 500 g,Dia,Alimentos ultraprocesados,E,"Francia, Portugal, España","u, n, k, n, o, w, n",Eco-Score C,1982 kj(473 kcal),"10,3 g","22,6 g"
1945,Crema al cacao con avellanas - Dia - 400 g e,Dia,Alimentos ultraprocesados,E,"Francia, España",E322 - Lecitinas,Eco-Score D,2259 kj(540 kcal),5 g,56 g
1946,Mini galletas saladas crackers - Dia - 350 g,Dia,Alimentos ultraprocesados,E,"Argentina, España","E223 - Metabisulfito sódico, E304 - Ésteres de ácidos grasos del ácido ascórbico, E341 - Fosfatos de calcio, E500 - Carbonatos de sodio, E503 - Carbonatos de amonio",Eco-Score B,2196 kj(525 kcal),"2,7 g","9,5 g"
1947,Chocolate negro 74% - Dia - 100g,Dia,Alimentos ultraprocesados,E,"Francia, España","E322 - Lecitinas, E322i - Lecitina",Eco-Score E,2523 kj(603 kcal),31 g,14 g
1948,Gazpacho suave - Dia - 1 l,Dia,Alimentos procesados,B,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,172 kj(41 kcal),"0,4 g","3,3 g"
1949,Copos de arroz y trigo integral - Dia - 500 g,Dia,Alimentos ultraprocesados,C,"Francia, España",E471 - Mono- y diglicéridos de ácidos grasos,Eco-Score C,1540 kj(368 kcal),"0,7 g",16 g
1950,Gazpacho pack 3 unidades - Dia - 990 ml (3 x 330 ml),Dia,Alimentos procesados,A,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,176 kj(42 kcal),"0,4 g","3,4 g"
1951,Quick cooking white oats - QUAKER - 500 g,QUAKER,Alimentos no procesados o mínimamente procesados,A,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,1500 kj(356 kcal),"1,5 g","1,1 g"
1952,7up - 33 cl / 330 ml,7up,Alimentos procesados,D,"Francia, España, Reino Unido","E296 - Ácido málico, E330 - Ácido cítrico, E331 - Citratos de sodio",Eco-Score aún no aplicable,126 kj(19 kcal),0 g,"4,6 g"
1953,crackers reducidos en sal - La Cestera - 8 paquetes,La Cestera,Nivel de procesamiento de alimentos desconocido,C,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,1810 kj(429 kcal),"1,1 g","2,3 g"
1954,nueces de California peladas - Heinrich Brüning GmbH - 200 g,Heinrich Brüning GmbH,Nivel de procesamiento de alimentos desconocido,D,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,2996 kj(716 kcal),"6,4 g","2,9 g"
1955,Turrón & Maní - Arcor - 25 g,Arcor,Alimentos ultraprocesados,D,"Argentina, Bolivia, Brasil, Chile, Ecuador, México, Paraguay, Perú, España, Uruguay, Venezuela","E322 - Lecitinas, E322i - Lecitina, E428 - Gelatina, E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio",Eco-Score B,1648 kj(390 kcal),"1,3 g",39 g
1956,Zumo FRESH - Hacendado - 750 ml,Hacendado,Alimentos no procesados o mínimamente procesados,C,España,E300 - Ácido ascórbico,Eco-Score E,228 kj(54 kcal),"0,1 g",10 g
1957,Tortellini con ricotta y espinacas - Pagani - 250 g,Pagani,Alimentos ultraprocesados,C,"Francia, España","u, n, k, n, o, w, n",Eco-Score C,1538 kj(364 kcal),"3,6 g","1,2 g"
1958,crackers cheddar - Gullón - 160 g,Gullón,Alimentos procesados,E,"Francia, Marruecos, España","E223 - Metabisulfito sódico, E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio, E503 - Carbonatos de amonio, E503ii - Bicarbonato de amonio",Eco-Score B,2013 kj(481 kcal),"3,4 g",6 g
1959,Grissini oliva - Carrefour - 125 g,Carrefour,Alimentos procesados,C,España,"u, n, k, n, o, w, n",Eco-Score B,1761 kj(417 kcal),"1,2 g","2,7 g"
1960,Croquetas espinacas - Hacendado - CONTIENE CRUSTÁCEOS= INSECTOS,Hacendado,Alimentos procesados,C,"Portugal, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,+60 %,+16 %,+134 %
1961,"Skyr, Maracuja - Ehrmann - 150g",Ehrmann,Nivel de procesamiento de alimentos desconocido,A,"Francia, España","u, n, k, n, o, w, n",Eco-Score D,326 kj(78 kcal),"0,1 g",10 g
1962,Arroz bomba - Hacendado - 1 kg,Hacendado,Alimentos no procesados o mínimamente procesados,B,España,"u, n, k, n, o, w, n",Eco-Score C,1483 kj(349 kcal),"0,3 g","< 0,5 g"
1963,Muslo de pavo - Realvalle,Realvalle,Nivel de procesamiento de alimentos desconocido,D,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,364 kj(87 kcal),"0,9 g",1 g
1964,Leche de almendra - Vivesoy,Vivesoy,Nivel de procesamiento de alimentos desconocido,B,"España, en:Francia","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,109 kj(26 kcal),"0,1 g","3,1 g"
1965,Chocolate negro 85% - Dia - 100 g,Dia,Alimentos ultraprocesados,E,España,"u, n, k, n, o, w, n",Eco-Score D,2268 kj(542 kcal),27 g,16 g
1966,Caldo de cocido - Hacendado,Hacendado,Alimentos ultraprocesados,C,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,25 kj(6 kcal),"0,1 g","0,5 g"
1967,Queso Grana Padano Rallado - Hacendado - 100 g,Hacendado,Alimentos procesados,D,España,E1105 - Lisozima,Eco-Score D,1654 kj(398 kcal),18 g,0 g
1968,Sobaos - Dia - 9 unidades,Dia,Alimentos ultraprocesados,E,España,"E160a - Alfa-caroteno, E202 - Sorbato potásico, E304 - Ésteres de ácidos grasos del ácido ascórbico, E306 - Extracto rico en tocoferoles, E450 - Difosfatos, E471 - Mono- y diglicéridos de ácidos grasos, E500 - Carbonatos de sodio, E516 - Sulfato de calcio",El Eco-Score no pudo ser calculado,1845 kj(441 kcal),"9,8 g","22,7 g"
1969,Honey & lemon - Halls,Halls,Alimentos ultraprocesados,B,"Francia, España","E160a - Alfa-caroteno, E270 - Ácido láctico, E325 - Lactato sódico, E330 - Ácido cítrico, E950 - Acesulfamo K, E951 - Aspartamo",El Eco-Score no pudo ser calculado,1004 kj(240 kcal),"0,04 g","0,09 g"
1970,Agua embotellada 50cl. -,"u, n, k, n, o, w, n",Alimentos no procesados o mínimamente procesados,A,España,"u, n, k, n, o, w, n",Eco-Score aún no aplicable,,,
1971,Burgos fresco original - Valblanc - 250 g,Valblanc,Alimentos procesados,C,España,"u, n, k, n, o, w, n",Eco-Score D,753 kj(180 kcal),"9,5 g","3,6 g"
1972,"Yogur desnatado limón, fresa y piña - Dia - 750 g",Dia,Nivel de procesamiento de alimentos desconocido,A,España,"u, n, k, n, o, w, n",Eco-Score B,-54 %,-94 %,-43 %
1973,Bifidus 0%0% Natura - Consum,Consum,Nivel de procesamiento de alimentos desconocido,A,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,167 kj(40 kcal),0 g,"5,5 g"
1974,Patatas bravas con allioli - Hacendado,Hacendado,Alimentos ultraprocesados,B,España,"E150 - Caramelo, E202 - Sorbato potásico, E330 - Ácido cítrico, E392 - Extractos de romero, E509 - Cloruro de calcio, E621 - Glutamato monosódico",Eco-Score B,818 kj(195 kcal),"1,5 g","2,2 g"
1975,Tomate triturado - De Nuestra Tierra,De Nuestra Tierra,Alimentos no procesados o mínimamente procesados,A,España,E330 - Ácido cítrico,Eco-Score B,99 kj(24 kcal),0 g,"2,6 g"
1976,Hogaza de centeno y avena - Dia - 500 g,Dia,Alimentos procesados,A,España,"u, n, k, n, o, w, n",Eco-Score B,1172 kj(280 kcal),"0,9 g","4,2 g"
1977,Aceite refinado de girasol - Coosol - 1 l,Coosol,Nivel de procesamiento de alimentos desconocido,D,España,"u, n, k, n, o, w, n",Eco-Score B,3766 kj(900 kcal),13 g,0 g
1978,Margarina con sal - Hacendado - 500 g,Hacendado,Alimentos ultraprocesados,D,España,"E202 - Sorbato potásico, E270 - Ácido láctico, E322 - Lecitinas, E471 - Mono- y diglicéridos de ácidos grasos",Eco-Score C,2272 kj(543 kcal),17 g,"0,5 g"
1979,San jacobos de cerdo - Mercadona - 400 g,Mercadona,Alimentos ultraprocesados,D,España,"E14XX - Almidón modificado, E150b - Caramelo de sulfito cáustico, E202 - Sorbato potásico, E250 - Nitrito sódico, E301 - Ascorbato sódico, E330 - Ácido cítrico, E331 - Citratos de sodio, E407 - Carragenatos, E415 - Goma xantana, E451 - Tripolifosfatos, E451i - Trifosfato de pentasodio, E452 - Polifosfatos, E509 - Cloruro de calcio, E621 - Glutamato monosódico, E627 - Guanilato disódico, E631 - Inosinato disódico",El Eco-Score no pudo ser calculado,732 kj(175 kcal),"1,9 g","1,6 g"
1980,Patatas Corte Ondulado Hacendado - 180g,Hacendado,Alimentos procesados,C,España,"u, n, k, n, o, w, n",Eco-Score B,2173 kj(550 kcal),"3,4 g","0,6 g"
1981,Milbona,Milbona,Alimentos ultraprocesados,E,España,E14XX - Almidón modificado,El Eco-Score no pudo ser calculado,556 kj(133 kcal),"5,1 g","13,1 g"
1982,Cheddar curado - Hacendado - 300 g,Hacendado,Alimentos procesados,D,España,"u, n, k, n, o, w, n",Eco-Score D,1700 kj(410 kcal),"21,7 g","< 0,5 g"
1983,Crema de verduras mediterráneas - Knorr,Knorr,Nivel de procesamiento de alimentos desconocido,A,España,"u, n, k, n, o, w, n",Eco-Score B,192 kj(46 kcal),"0,2 g",2 g
1984,Le Sfoglie - Italiamo - 225 g,Italiamo,Alimentos ultraprocesados,E,"Francia, España, Reino Unido","E330 - Ácido cítrico, E471 - Mono- y diglicéridos de ácidos grasos",Eco-Score C,2167 kj(518 kcal),"14,3 g","18,8 g"
1985,Beerenmix mit Sauerkirschen - Lidl - 750 g,Lidl,Alimentos no procesados o mínimamente procesados,A,"Francia, Alemania, España","u, n, k, n, o, w, n",Eco-Score C,234 kj(55 kcal),"0,1 g","6,8 g"
1986,Creme vegetal - Vita d'or - 500 g,Vita d'or,Ingredientes culinarios procesados,D,España,"u, n, k, n, o, w, n",Eco-Score B,1883 kj(450 kcal),17 g,"0,5 g"
1987,Queso curado - Roncero - 300 g,Roncero,Alimentos procesados,D,España,"E202 - Sorbato potásico, E235 - Natamicina",Eco-Score B,1782 kj(426 kcal),24 g,"0,5 g"
1988,Bebida de arroz - Milbona - 1 Litro,Milbona,Alimentos procesados,B,España,"u, n, k, n, o, w, n",Eco-Score B,245 kj(58 kcal),"0,1 g","7,5 g"
1989,8410376052633,"u, n, k, n, o, w, n",Nivel de procesamiento de alimentos desconocido,UNKNOWN,"Marruecos, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1900 kj(454 kcal),6 g,"0,5 g"
1990,Epic Mature cheddar flavour - Violife - 200 g,Violife,Alimentos ultraprocesados,E,"Bélgica, Francia, Alemania, España, Suiza, Reino Unido","E14XX - Almidón modificado, E160a - Alfa-caroteno, E270 - Ácido láctico",El Eco-Score no pudo ser calculado,1256 kj(303 kcal),22 g,"0,2 g"
1991,Avena y Linaza - nature's heart - 946ml,nature's heart,Alimentos ultraprocesados,B,"México, España","E341 - Fosfatos de calcio, E341iii - Fosfato tricálcico, E412 - Goma guar, E415 - Goma xantana",El Eco-Score no pudo ser calculado,192 kj(46 kcal),0 g,4 g
1992,Pan tostado integral - carrefour - 7 x 36 g,Carrefour,Alimentos ultraprocesados,A,España,"u, n, k, n, o, w, n",Eco-Score B,1633 kj(387 kcal),1 g,"4,5 g"
1993,mouchoir - everyday,Everyday,unknown,NOT-APPLICABLE,"Bélgica, España, en:Frankreich",E460 - Celulosas,El Eco-Score no pudo ser calculado,,,
1994,Sabores lima limón & jengibre negro - Sélection Carrefour - 100 g,"Sélection Carrefour, Carrefour",Alimentos ultraprocesados,E,"Francia, Italia, España","E322 - Lecitinas, E322i - Lecitina",Eco-Score D,2268 kj(545 kcal),23 g,37 g
1995,Anacardo crudo - Consum - 150g,Consum,Alimentos no procesados o mínimamente procesados,B,España,"u, n, k, n, o, w, n",Eco-Score D,2311 kj(553 kcal),"7,8 g","5,9 g"
1996,Monster Energy Ultra Paradise - MonsterMonster Energy - 500 ml,MonsterMonster Energy,Alimentos ultraprocesados,B,España,"E102 - Tartrazina, E133 - Azul brillante FCF, E14XX - Almidón modificado, E202 - Sorbato potásico, E211 - Benzoato sódico, E330 - Ácido cítrico, E331 - Citratos de sodio, E950 - Acesulfamo K, E955 - Sucralosa",El Eco-Score no pudo ser calculado,12 kj(3 kcal),0 g,0 g
1997,Acelgas - Hacendado,Hacendado,Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,42 kj(10 kcal),0 g,"0,5 g"
1998,Nocilla - 715g,Nocilla,Alimentos ultraprocesados,E,"Francia, España","E322 - Lecitinas, E322i - Lecitina",El Eco-Score no pudo ser calculado,2295 kj(550 kcal),"5,8 g",58 g
1999,Extraforte - Hacendado - 104g,Hacendado,Nivel de procesamiento de alimentos desconocido,C,España,"u, n, k, n, o, w, n",Eco-Score E,"16,7 kj(4 kcal)","0,1 g","0,2 g"
2000,Frutos rojas - Hacendado - 40 g,Hacendado,Alimentos ultraprocesados,B,España,E330 - Ácido cítrico,Eco-Score B,< 8 kj(2 kcal),"0,1 g","0,5 g"
2001,Galletas Relieve - Aurada - 3 x 233 g,Aurada,Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1950 kj(467 kcal),"2,42 g","19,7 g"
2002,Tarta de queso - Hacendado - 180 g,Hacendado,Alimentos ultraprocesados,E,España,"E14XX - Almidón modificado, E202 - Sorbato potásico, E407 - Carragenatos, E410 - Goma garrofín",Eco-Score C,1105 kj(266 kcal),"12,3 g","18,3 g"
2003,Atún claro en aceite de oliva - Calvo - 3x65g,Calvo,Alimentos procesados,C,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,937 kj(224 kcal),"2,2 g",0 g
2004,Doritos chilli - 140g,Doritos,Alimentos ultraprocesados,C,España,"E160c - Extracto de pimentón, E262 - Acetatos de sodio, E296 - Ácido málico, E330 - Ácido cítrico, E621 - Glutamato monosódico",Eco-Score B,2063 kj(493 kcal),3 g,"5,1 g"
2005,Avena integral - consum - 500 g,Consum,Alimentos no procesados o mínimamente procesados,A,España,"u, n, k, n, o, w, n",Eco-Score B,1462 kj(347 kcal),1 g,1 g
2006,All Bran Fibra Plus - Kellogg's,Kellogg's,Alimentos procesados,B,"Francia, España","u, n, k, n, o, w, n",Eco-Score D,1397 kj(334 kcal),"0,7 g",18 g
2007,Atun - Calvo - 6 x 65 g,Calvo,Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,715 kj(171 kcal),"1,2 g",0 g
2008,Galleta maría integral - Dia - 800 g,Dia,Alimentos ultraprocesados,C,España,"E223 - Metabisulfito sódico, E322 - Lecitinas, E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio, E503 - Carbonatos de amonio, E503ii - Bicarbonato de amonio",Eco-Score B,1812 kj(433 kcal),"1,3 g",19 g
2009,Extra bio original - Kellogg's,Kellogg's,Nivel de procesamiento de alimentos desconocido,C,"Italia, España","u, n, k, n, o, w, n",Eco-Score C,2013 kj(481 kcal),"2,3 g",17 g
2010,Yogur estilo griego natural light - Carrefour,Carrefour,Alimentos ultraprocesados,A,España,"u, n, k, n, o, w, n",Eco-Score B,244 kj(58 kcal),"1,3 g","4,2 g"
2011,YoPro,"YoPro, Danone",Alimentos ultraprocesados,E,España,"E950 - Acesulfamo K, E955 - Sucralosa",El Eco-Score no pudo ser calculado,246 kj(59 kcal),"0,3 g","5,1 g"
2012,"Salchichon de pavo - Hacendado - 150g (4x37,5g)",Hacendado,Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1142 kj(273 kcal),"6,3 g",5 g
2013,Bebida de avena origen natural - Dia,Dia,Alimentos no procesados o mínimamente procesados,B,España,"u, n, k, n, o, w, n",Eco-Score C,205 kj(49 kcal),"0,2 g","6,6 g"
2014,Huevos - huevos guillen - 12,huevos guillen,Alimentos no procesados o mínimamente procesados,B,España,"u, n, k, n, o, w, n",Eco-Score D,628 kj(150 kcal),"3,1 g","0,5 g"
2015,Panela sin refinar - gourmet latino,gourmet latino,Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1517 kj(362 kcal),0 g,"90,4 g"
2016,High protein Yogurt - Milbona - 2x170g,Milbona,Nivel de procesamiento de alimentos desconocido,A,"Austria, Portugal, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,323 kj(76 kcal),0 g,8 g
2017,Aros - Hacendado - 120 g,Hacendado,Alimentos procesados,C,España,"E330 - Ácido cítrico, E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio",El Eco-Score no pudo ser calculado,1986 kj(474 kcal),"1,9 g","1,6 g"
2018,Bocadillo de Atún Hacendado - 185 g,Hacendado,Alimentos ultraprocesados,C,España,"E1422 - Adipato de dialmidón acetilado, E14XX - Almidón modificado, E200 - Ácido sórbico, E202 - Sorbato potásico, E211 - Benzoato sódico, E282 - Propionato de calcio, E300 - Ácido ascórbico, E330 - Ácido cítrico, E472e - Ésteres monoacetiltartárico y diacetiltartárico de monoglicéridos y diglicéridos de ácidos grasos, E481 - Estearoil-2-lactilato de sodio",Eco-Score C,826 kj(197 kcal),"2,3 g","4,2 g"
2019,THE GOOD BAKER - Dr. Oetker,Dr. Oetker,Nivel de procesamiento de alimentos desconocido,B,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,787 kj(188 kcal),"2,8 g","3,8 g"
2020,Jamon cocido extra - Elpozo - 2 x 225 g,Elpozo,Nivel de procesamiento de alimentos desconocido,C,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,410 kj(98 kcal),"0,9 g","0,3 g"
2021,Chorizo Original - Heura - 216 g,Heura,Alimentos ultraprocesados,A,España,"E160c - Extracto de pimentón, E300 - Ácido ascórbico, E404 - Alginato de calcio, E461 - Metilcelulosa",Eco-Score B,642 kj(154 kcal),"1,2 g","0,9 g"
2022,Protein Ice Bar Weisse Schokolade Crisp - Gelatelli - 1pcs,Gelatelli,Nivel de procesamiento de alimentos desconocido,D,"Alemania, España","u, n, k, n, o, w, n",Eco-Score B,1146 kj(274 kcal),"8,6 g","20,8 g"
2023,Crema de cacahuete - Auchan - 500g,Auchan,Nivel de procesamiento de alimentos desconocido,D,España,"u, n, k, n, o, w, n",Eco-Score D,2562 kj(612 kcal),"11,8 g","4,1 g"
2024,Tomate triturado - Auchan - 400g,Auchan,Alimentos no procesados o mínimamente procesados,B,España,E330 - Ácido cítrico,Eco-Score B,92 kj(22 kcal),0 g,"2,8 g"
2025,Hacendado,Hacendado,Alimentos ultraprocesados,E,España,"E407 - Carragenatos, E460 - Celulosas, E466 - Carboximetilcelulosa sódica",Eco-Score D,255 kj(61 kcal),"0,5 g",10 g
2026,Conos - Hacendado - 100 g,Hacendado,Alimentos ultraprocesados,D,España,"E501 - Carbonatos de potasio, E501ii - Bicarbonato de potasio, E508 - Cloruro de potasio, E621 - Glutamato monosódico, E635 - 5'-ribonucleótido disódico",El Eco-Score no pudo ser calculado,2127 kj(509 kcal),3 g,"6,1 g"
2027,Mermelada de fresa - Boule - 350 g,Boule,Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",Eco-Score B,-74 %,-100 %,-89 %
2028,Pan rústico - 4,"u, n, k, n, o, w, n",Alimentos procesados,A,España,"E200 - Ácido sórbico, E282 - Propionato de calcio",Eco-Score B,1075 kj(257 kcal),"0,6 g","2,4 g"
2029,Tulipán con sal,"u, n, k, n, o, w, n",Ingredientes culinarios procesados,UNKNOWN,España,"u, n, k, n, o, w, n",Eco-Score D,2837 kj(678 kcal),28 g,"0,5 g"
