,Product Name,Brands,NOVA 4,Nutri-Score,Countries,Additives,Eco-Score,Energía,Grasas saturadas,Azúcares
5865,Galletas digestive chocolate con leche - Hacendado,Hacendado,Alimentos ultraprocesados,E,España,"E322 - Lecitinas, E322i - Lecitina, E334 - Ácido tartárico, E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio",Eco-Score D,2084 kj(498 kcal),6 g,26 g
5866,TostaRica - Cuetara - 570g,Cuetara,Alimentos ultraprocesados,D,"Francia, Marruecos, España","E150d - Caramelo de sulfito amónico, E223 - Metabisulfito sódico, E322 - Lecitinas, E322i - Lecitina, E500 - Carbonatos de sodio, E500i - Carbonato sódico, E503 - Carbonatos de amonio, E503i - Carbonato de amonio",Eco-Score C,1916 kj(458 kcal),"1,5 g",20 g
5867,Danone fromage blanc nature - 8 x 100 g,DANONE,Alimentos procesados,A,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,314 kj(75 kcal),"2,2 g","3,9 g"
5868,Oreo Original - 176g,Oreo,Alimentos ultraprocesados,E,"Bélgica, Canadá, Francia, Alemania, Mauricio, Reunión, España, Suiza, en:Alemania, en:Bélgica, en:Dinamarca, en:Francia, en:Marruecos, en:Suiza","E322 - Lecitinas, E502 - Carbonatos, E524 - Hidróxido sódico",Eco-Score D,1990 kj(476 kcal),"5,4 g",38 g
5869,Ligeresa - 430 ml,Ligeresa,Alimentos ultraprocesados,D,"Francia, España","E410 - Goma garrofín, E412 - Goma guar, E941 - Nitrógeno",Eco-Score D,1159 kj(277 kcal),"4,4 g","2,4 g"
5870,Pan 30% avena - Hacendado - 460 g,Hacendado,Alimentos ultraprocesados,A,España,"E200 - Ácido sórbico, E202 - Sorbato potásico, E282 - Propionato de calcio, E471 - Mono- y diglicéridos de ácidos grasos, E472e - Ésteres monoacetiltartárico y diacetiltartárico de monoglicéridos y diglicéridos de ácidos grasos",Eco-Score A,1131 kj(269 kcal),1 g,"2,8 g"
5871,Pan de molde 100% integral sin corteza 0% azúcares añadidos - Hacendado - 450 g,Hacendado,Alimentos ultraprocesados,A,España,"E200 - Ácido sórbico, E282 - Propionato de calcio, E300 - Ácido ascórbico, E341 - Fosfatos de calcio, E341iii - Fosfato tricálcico, E471 - Mono- y diglicéridos de ácidos grasos, E472e - Ésteres monoacetiltartárico y diacetiltartárico de monoglicéridos y diglicéridos de ácidos grasos",Eco-Score B,879 kj(210 kcal),"0,5 g","4,1 g"
5872,HOGAZA CON CEREALES - The Rustik Bakery - 450 g,The Rustik Bakery,Alimentos ultraprocesados,A,España,"u, n, k, n, o, w, n",Eco-Score B,1033 kj(245 kcal),"0,6 g","2,9 g"
5873,Chocolate negro 85% cacao 0% azúcares añadidos - Hacendado - 100 g,Hacendado,Alimentos ultraprocesados,D,España,"E322 - Lecitinas, E322i - Lecitina, E960 - Glucósidos de esteviol, E965 - Maltitol",Eco-Score E,2357 kj(571 kcal),30 g,1 g
5874,Corn flakes - Hacendado - 500g,Hacendado,Alimentos ultraprocesados,B,España,"E304 - Ésteres de ácidos grasos del ácido ascórbico, E304i - Palmitato ascorbilo, E306 - Extracto rico en tocoferoles, E310 - Galato de propilo, E471 - Mono- y diglicéridos de ácidos grasos",Eco-Score D,1605 kj(378 kcal),"0,4 g",5 g
5875,Palmeras - Carrefour - 100 g,Carrefour,Alimentos ultraprocesados,E,"Bélgica, Francia, Italia, España",E500 - Carbonatos de sodio,Eco-Score B,2199 kj(526 kcal),14 g,20 g
5876,Postre lácteo +Proteínas con fresa 0% m.g 10 g proteínas - Hacendado - 480 g,Hacendado,Alimentos ultraprocesados,A,España,"u, n, k, n, o, w, n",Eco-Score B,222 kj(53 kcal),0 g,"4,6 g"
5877,Crackers de trigo espelta con 3 semillas - Carrefour Bio - 200 g,"Carrefour Bio, Carrefour",Alimentos procesados,C,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,1927 kj(461 kcal),"2,9 g","2,5 g"
5878,Tomato Ketchup - Kania - 500 ml,Kania,Alimentos procesados,D,"Francia, Alemania, España","u, n, k, n, o, w, n",Eco-Score B,476 kj(112 kcal),"0,1 g","23,4 g"
5879,Crujiente Semillas de calabaza y de girasol - Carrefour bio - 375 g,"Carrefour bio, Carrefour",Alimentos ultraprocesados,A,"Bélgica, Francia, Italia, España, Suiza","E322 - Lecitinas, E322i - Lecitina",Eco-Score B,1784 kj(425 kcal),"1,9 g",15 g
5880,Triángulos de maíz - Hacendado,Hacendado,Alimentos procesados,D,España,"u, n, k, n, o, w, n",Eco-Score B,1996 kj(477 kcal),11 g,"1,8 g"
5881,Tostada al horno - Flora - 2 x 225 g,Flora,Alimentos ultraprocesados,D,"Francia, España","E223 - Metabisulfito sódico, E322 - Lecitinas, E322i - Lecitina, E472e - Ésteres monoacetiltartárico y diacetiltartárico de monoglicéridos y diglicéridos de ácidos grasos, E502 - Carbonatos",Eco-Score C,1828 kj(434 kcal),"8,7 g",21 g
5882,Tartines craquantes blé complet - Chabrior - 250 g,"Chabrior, Intermarché",Alimentos procesados,A,"Bélgica, Francia, Polonia, España","u, n, k, n, o, w, n",Eco-Score B,1619 kj(382 kcal),"0,4 g","6,1 g"
5883,Cereales & fibra - Hacendado,Hacendado,Alimentos ultraprocesados,D,España,"E322 - Lecitinas, E322i - Lecitina, E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio",Eco-Score C,1841 kj(440 kcal),"1,3 g",26 g
5884,Dinosaurus - Artiach - 329 g,Artiach,Alimentos ultraprocesados,D,"Francia, España","E304 - Ésteres de ácidos grasos del ácido ascórbico, E306 - Extracto rico en tocoferoles, E500 - Carbonatos de sodio, E500i - Carbonato sódico, E502 - Carbonatos",Eco-Score C,1996 kj(475 kcal),"1,9 g",21 g
5885,Gourmet original - Lay's - 180g,Lay's,Alimentos procesados,D,"Portugal, España","u, n, k, n, o, w, n",Eco-Score B,2176 kj(520 kcal),"2,7 g",0 g
5886,Galleta dorada - Sondey - 460 g,Sondey,Alimentos ultraprocesados,C,España,"E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio, E503 - Carbonatos de amonio, E965 - Maltitol",Eco-Score C,2167 kj(518 kcal),"2,2 g","1,3 g"
5887,Almendras intenso - Carrefour Bio - 1 l,"Carrefour Bio, Carrefour",Alimentos ultraprocesados,A,"Bélgica, Francia, Guadalupe, Italia, Martinica, Polonia, Rumania, España","u, n, k, n, o, w, n",Eco-Score B,264 kj(63 kcal),"0,4 g","4,2 g"
5888,Peanut Butter Crunchy - Prozis - 500 g,Prozis,Nivel de procesamiento de alimentos desconocido,A,"Francia, Portugal, España","u, n, k, n, o, w, n",Eco-Score D,2638 kj(630 kcal),"6,8 g","5,9 g"
5889,Pain complet de seigle aux graines de tournesol - Céréal Bio - 500 g,Céréal Bio,Alimentos procesados,A,"Francia, Rumania, España","u, n, k, n, o, w, n",Eco-Score B,895 kj(214 kcal),"0,5 g","2,7 g"
5890,Leche semidesnatada - Hacendado - 1 l,Hacendado,Alimentos no procesados o mínimamente procesados,B,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,194 kj(46 kcal),"1,1 g","4,8 g"
5891,100% integral familiar - Hacendado - 820 g,Hacendado,Alimentos ultraprocesados,A,"Portugal, España","E200 - Ácido sórbico, E202 - Sorbato potásico, E282 - Propionato de calcio, E471 - Mono- y diglicéridos de ácidos grasos, E472e - Ésteres monoacetiltartárico y diacetiltartárico de monoglicéridos y diglicéridos de ácidos grasos",Eco-Score B,1000 kj(239 kcal),"0,5 g",4 g
5892,Beurre doux bio - Président - 250 g,Président,Ingredientes culinarios procesados,E,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,3063 kj(745 kcal),57 g,1 g
5893,Zumo de Manzana - Carrefour - 1 l,"Carrefour, Carrefour Bio",Alimentos no procesados o mínimamente procesados,C,"Bélgica, Francia, Italia, España, Suiza","u, n, k, n, o, w, n",Eco-Score A,181 kj(43 kcal),0 g,10 g
5894,Lentejas y zanahorias penne - Bonduelle - 250 g,Bonduelle,Alimentos no procesados o mínimamente procesados,A,"República Checa, Francia, Hungría, Eslovaquia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1440 kj(340 kcal),"0,3 g","2,4 g"
5895,SPECULOOS - Lotus,Lotus,Alimentos procesados,E,"Francia, España, Suiza","u, n, k, n, o, w, n",Eco-Score C,2025 kj(484 kcal),8 g,"38,1 g"
5896,Choco brownie - Milka - 6 x 25 g,Milka,Alimentos ultraprocesados,UNKNOWN,"Francia, Alemania, Reunión, España","u, n, k, n, o, w, n",Eco-Score D,,,
5897,Tortitas de arroz integral - Carrefour - 20 g,"Carrefour, carrefour Bio",Alimentos ultraprocesados,D,"Bélgica, Francia, Italia, España","E322 - Lecitinas, E322i - Lecitina",Eco-Score B,1909 kj(474 kcal),"7,5 g",24 g
5898,Cola Cao 0% azúcares - 325 g,Cola Cao,Alimentos ultraprocesados,A,"Francia, España","E322 - Lecitinas, E322i - Lecitina, E341 - Fosfatos de calcio, E341iii - Fosfato tricálcico, E950 - Acesulfamo K, E951 - Aspartamo",Eco-Score D,215 kj(51 kcal),"0,4 g","4,8 g"
5899,Tomate triturado - Hacendado - 400 g,Hacendado,Alimentos procesados,B,España,E330 - Ácido cítrico,Eco-Score A,109 kj(26 kcal),0 g,4 g
5900,Salsa soja - Hacendado - 250ml,Hacendado,Alimentos ultraprocesados,C,España,"E270 - Ácido láctico, E412 - Goma guar",Eco-Score A,315 kj(74 kcal),0 g,"4,3 g"
5901,Digestive finas de chocolate negro - Fontaneda - 170g,Fontaneda,Alimentos ultraprocesados,E,España,"E296 - Ácido málico, E500 - Carbonatos de sodio, E503 - Carbonatos de amonio",Eco-Score D,2100 kj(502 kcal),13 g,30 g
5902,Tortitas de arroz con sal - Sondey - 130 g,Sondey,Alimentos procesados,B,"Australia, Bélgica, Francia, España, Reino Unido","u, n, k, n, o, w, n",Eco-Score C,1634 kj(381 kcal),"0,8 g","0,6 g"
5903,Biscotes - Carrefour - 300 g,Carrefour,Alimentos ultraprocesados,C,"Francia, Italia, Polonia, Rumania, España",E300 - Ácido ascórbico,Eco-Score B,1705 kj(405 kcal),"1,2 g",4 g
5904,Ciclamato y sacarina - Hacendado - 52 g,Hacendado,Alimentos ultraprocesados,NOT-APPLICABLE,España,"E331 - Citratos de sodio, E331i - Citrato monosódico, E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio, E551 - Dióxido de silicio, E641 - L-leucina, E952 - Ciclamato, E954 - Sacarina",El Eco-Score no pudo ser calculado,117 kj(29 kcal),0 g,0 g
5905,Tostada crujiente CENTENO INTEGRAL - Carrefour - 250 g,Carrefour,Alimentos procesados,A,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1528 kj(362 kcal),"0,4 g","3,5 g"
5906,Bebida de avena - Milbona - 1 l,Milbona,Alimentos no procesados o mínimamente procesados,B,España,"u, n, k, n, o, w, n",Eco-Score B,196 kj(47 kcal),"0,1 g","6,3 g"
5907,Crujiente Todo chocolate - Carrefour BIO - 375 g,"Carrefour BIO, Carrefour",Alimentos procesados,C,"Francia, Italia, España",E392 - Extractos de romero,Eco-Score B,1873 kj(447 kcal),"6,1 g",20 g
5908,Crujiente 6 Frutas y Frutos secos - Carrefour Bio - 375 g,"Carrefour Bio, Carrefour",Alimentos ultraprocesados,C,"Bélgica, Francia, Italia, España","u, n, k, n, o, w, n",Eco-Score B,1862 kj(444 kcal),"4,8 g",24 g
5909,Lentejas snacks queso y especias - Snatt's - 90 g,Snatt's,Alimentos ultraprocesados,D,"Francia, España","E270 - Ácido láctico, E327 - Lactato de calcio, E330 - Ácido cítrico",Eco-Score A,2024 kj(463 kcal),"2,4 g","4,6 g"
5910,Pistacho tostado - Hacendado - 300 g,Hacendado,Nivel de procesamiento de alimentos desconocido,D,España,"u, n, k, n, o, w, n",Eco-Score D,2553 kj(617 kcal),"6,4 g","8,3 g"
5911,Chocolate negro 85% cacao - Hacendado - 200 g,Hacendado,Alimentos ultraprocesados,D,España,"E322 - Lecitinas, E322i - Lecitina",Eco-Score E,2383 kj(576 kcal),28 g,15 g
5912,Crema de Tofu - Hacendado - 200g,Hacendado,Alimentos ultraprocesados,B,España,"E1400 - Dextrina, E415 - Goma xantana",El Eco-Score no pudo ser calculado,699 kj(169 kcal),"1,5 g","0,5 g"
5913,Fuet Espetec Extra - Casa Tarradellas - 300 g,Casa Tarradellas,Alimentos ultraprocesados,E,España,"E252 - Nitrato potásico, E301 - Ascorbato sódico",El Eco-Score no pudo ser calculado,1749 kj(421 kcal),"13,3 g","1,4 g"
5914,Cookichoc - Allergo - 150 g,Allergo,Alimentos ultraprocesados,E,"Francia, España, Suiza","E322 - Lecitinas, E322i - Lecitina, E415 - Goma xantana, E422 - Glicerol, E503 - Carbonatos de amonio",Eco-Score C,1950 kj(466 kcal),10 g,38 g
5915,Galletas de Normandía - Reflets de France - 175 g,"Reflets de France, Carrefour",Alimentos procesados,E,"Francia, Italia, España","u, n, k, n, o, w, n",Eco-Score C,2095 kj(500 kcal),16 g,27 g
5916,Tulipán - 500g,Tulipán,Alimentos ultraprocesados,D,España,"E202 - Sorbato potásico, E270 - Ácido láctico, E322 - Lecitinas, E322i - Lecitina, E415 - Goma xantana, E471 - Mono- y diglicéridos de ácidos grasos",Eco-Score C,2255 kj(539 kcal),18 g,"0,5 g"
5917,Starbucks Cappuccino - 220 ml,Starbucks,Alimentos ultraprocesados,E,"Bélgica, Francia, Luxemburgo, España","E407 - Carragenatos, E412 - Goma guar, E471 - Mono- y diglicéridos de ácidos grasos, E501 - Carbonatos de potasio",Eco-Score C,289 kj(69 kcal),"1,6 g","8,5 g"
5918,Pesto alla genovese bio - Barilla - 185 g,Barilla,Alimentos ultraprocesados,E,"Francia, Italia, España, Suiza",E270 - Ácido láctico,Eco-Score C,2150 kj(521 kcal),5 g,"4,2 g"
5919,Leche entera - Pascual - 1 l,Pascual,Nivel de procesamiento de alimentos desconocido,B,"Francia, España","u, n, k, n, o, w, n",Eco-Score C,268 kj(64 kcal),"2,5 g","4,8 g"
5920,Mermelada de fresas de temporada - Hero - 350 g,Hero,Alimentos ultraprocesados,D,España,E440 - Pectinas,Eco-Score A,931 kj(219 kcal),0 g,50 g
5921,Pan integral Silueta 8 cereales - Bimbo,Bimbo,Alimentos ultraprocesados,B,"Francia, España","E200 - Ácido sórbico, E202 - Sorbato potásico, E282 - Propionato de calcio, E300 - Ácido ascórbico, E341 - Fosfatos de calcio, E472e - Ésteres monoacetiltartárico y diacetiltartárico de monoglicéridos y diglicéridos de ácidos grasos, E481 - Estearoil-2-lactilato de sodio",Eco-Score B,1029 kj(246 kcal),"0,6 g","0,2 g"
5922,Tiras Pollo al natural - Hacendado - 140 g,Hacendado,Alimentos ultraprocesados,C,España,"u, n, k, n, o, w, n",Eco-Score E,452 kj(107 kcal),"0,4 g","0,6 g"
5923,Cruesli Chocolate - Quaker - 375 g,Quaker,Alimentos ultraprocesados,C,"Francia, Italia, Portugal, España","E306 - Extracto rico en tocoferoles, E322 - Lecitinas, E322i - Lecitina",Eco-Score D,1904 kj(455 kcal),"4,9 g","16,3 g"
5924,Anacardo natural - Hacendado - 150 g,Hacendado,Alimentos no procesados o mínimamente procesados,C,"Francia, España","u, n, k, n, o, w, n",Eco-Score D,2506 kj(604 kcal),"8,2 g","7,7 g"
5925,Leche semidesnatada - Hacendado - 1 l,Hacendado,Alimentos no procesados o mínimamente procesados,B,España,"u, n, k, n, o, w, n",Eco-Score D,194 kj(46 kcal),"1,1 g","4,8 g"
5926,"Sangría - Don Simón - 1,5 l",Don Simón,Alimentos procesados,NOT-APPLICABLE,"Bélgica, Francia, España",E330 - Ácido cítrico,Eco-Score C,,,
5927,Galleta Maria - Artiach - 400 gr,Artiach,Alimentos ultraprocesados,C,"Andorra, Francia, México, España","E304 - Ésteres de ácidos grasos del ácido ascórbico, E306 - Extracto rico en tocoferoles, E503 - Carbonatos de amonio, E503ii - Bicarbonato de amonio, E965 - Maltitol, E965ii - Jarabe de maltitol",Eco-Score C,1870 kj(447 kcal),"1,8 g","0,7 g"
5928,Patatas light - Hacendado - 150 g,Hacendado,Alimentos procesados,D,España,"u, n, k, n, o, w, n",Eco-Score B,1926 kj(459 kcal),"2,5 g",1 g
5929,Digestive manzana & avena - Hacendado - 8 x 48 g,Hacendado,Alimentos ultraprocesados,C,España,"E300 - Ácido ascórbico, E330 - Ácido cítrico, E422 - Glicerol, E440 - Pectinas, E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio, E503 - Carbonatos de amonio, E503ii - Bicarbonato de amonio",Eco-Score C,1960 kj(468 kcal),"2,1 g",20 g
5930,Pesto rosso - Baresa - 190 g,Baresa,Alimentos procesados,D,"Francia, España","E1105 - Lisozima, E575 - Glucono-delta-lactona",Eco-Score C,1755 kj(426 kcal),"5,4 g","3,1 g"
5931,Leche de avena - Central Lechera Asturiana - 1 l,Central Lechera Asturiana,Alimentos ultraprocesados,B,España,E418 - Goma gellan,Eco-Score B,192 kj(45 kcal),"0,2 g",5 g
5932,Gran mayonesa - Hellmann's - 475ml,Hellmann's,Alimentos ultraprocesados,E,"Francia, Alemania, México, España","E14XX - Almidón modificado, E160c - Extracto de pimentón, E385 - Ácido etilendiaminotetraacético",Eco-Score D,2314 kj(552 kcal),"9,7 g","1,4 g"
5933,Seitan en tranches - Soy - 250 g (2 x 125 g),Soy,Alimentos ultraprocesados,A,"Francia, España","u, n, k, n, o, w, n",Eco-Score A,528 kj(125 kcal),"0,4 g","1,2 g"
5934,Corn flakes original - Carrefour - 750 g,Carrefour,Alimentos procesados,C,"Francia, Italia, Polonia, Reunión, España, Suiza","u, n, k, n, o, w, n",Eco-Score D,1599 kj(377 kcal),"0,1 g","6,5 g"
5935,Monster energy ultra - 500ml,Monster Energy,Alimentos ultraprocesados,B,"Francia, España","E200 - Ácido sórbico, E210 - Ácido benzoico, E330 - Ácido cítrico, E331 - Citratos de sodio, E950 - Acesulfamo K, E955 - Sucralosa",Eco-Score aún no aplicable,10 kj(2 kcal),0 g,0 g
5936,Coca-Cola Zero azúcar Zero cafeína - 2 l,Coca-Cola,Alimentos ultraprocesados,B,"Francia, España","E150d - Caramelo de sulfito amónico, E338 - Ácido fosfórico, E950 - Acesulfamo K, E951 - Aspartamo, E952 - Ciclamato",Eco-Score aún no aplicable,"0,9 kj(0 kcal)",0 g,0 g
5937,Quinoa - Hacendado - 500 g,Hacendado,Nivel de procesamiento de alimentos desconocido,A,España,"u, n, k, n, o, w, n",Eco-Score E,1643 kj(389 kcal),"0,78 g","6,32 g"
5938,Cocktail natural - Hacendado - 180 g,Hacendado,Alimentos no procesados o mínimamente procesados,C,España,"u, n, k, n, o, w, n",Eco-Score C,2697 kj(653 kcal),5 g,"3,6 g"
5939,Tofu-Vienesas - Taifun - 300 g,Taifun,Alimentos ultraprocesados,D,"Francia, Alemania, Países Bajos, España",E412 - Goma guar,Eco-Score B,1064 kj(256 kcal),"2,6 g","0,5 g"
5940,Beurrier saveur gastronomique doux - Président - 225 g,"Président, Lactalis",Ingredientes culinarios procesados,E,"Francia, España","u, n, k, n, o, w, n",Eco-Score C,3117 kj(745 kcal),57 g,1 g
5941,integral 0% azucares añadidos - Panrico - 385 gr,Panrico,Alimentos ultraprocesados,A,España,"E200 - Ácido sórbico, E282 - Propionato de calcio, E300 - Ácido ascórbico, E471 - Mono- y diglicéridos de ácidos grasos, E472e - Ésteres monoacetiltartárico y diacetiltartárico de monoglicéridos y diglicéridos de ácidos grasos",Eco-Score B,1005 kj(238 kcal),"1,2 g","3,2 g"
5942,Mascarpone 250g Caza Azzura - Casa Azzurra - 250 g,Casa Azzurra,Nivel de procesamiento de alimentos desconocido,D,"Francia, España","u, n, k, n, o, w, n",Eco-Score D,1558 kj(385 kcal),27 g,"2,5 g"
5943,Feta - Hacendado - 150 g,Hacendado,Alimentos procesados,D,España,"u, n, k, n, o, w, n",Eco-Score D,1159 kj(277 kcal),"16,4 g",0 g
5944,Copos de Avena - Carrefour - 500 g,Carrefour,Alimentos no procesados o mínimamente procesados,A,"Italia, Polonia, España, fr:Francia","u, n, k, n, o, w, n",Eco-Score B,1530 kj(363 kcal),"1,2 g","1,1 g"
5945,Confitura de fresas diet - Hero - 280g,Hero,Alimentos ultraprocesados,B,"Francia, España","E202 - Sorbato potásico, E420 - Sorbitol, E420ii - Jarabe de sorbitol, E440 - Pectinas, E950 - Acesulfamo K, E955 - Sucralosa",Eco-Score B,213 kj(51 kcal),0 g,"5,4 g"
5946,Cookienss dinosaurus - Artiach,Artiach,Alimentos ultraprocesados,A,España,"E304 - Ésteres de ácidos grasos del ácido ascórbico, E306 - Extracto rico en tocoferoles",Eco-Score C,1942 kj(476 kcal),"1,7 g",1 g
5947,Galletas integrales con cereales - Hacendado,Hacendado,Alimentos ultraprocesados,D,España,"E322 - Lecitinas, E322i - Lecitina, E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio, E503 - Carbonatos de amonio, E503ii - Bicarbonato de amonio",Eco-Score C,1916 kj(458 kcal),"1,5 g",24 g
5948,Tomate frito con aceite de oliva - Hacendado - 630g,Hacendado,Alimentos ultraprocesados,C,"Francia, Alemania, España","E14XX - Almidón modificado, E202 - Sorbato potásico",Eco-Score B,321 kj(77 kcal),"0,3 g","6,9 g"
5949,Chocolate negro 72% - Hacendado - 100 g,Hacendado,Alimentos ultraprocesados,D,España,"E322 - Lecitinas, E322i - Lecitina",Eco-Score E,2402 kj(580 kcal),27 g,29 g
5950,ProActiv original - Flora - 250g,Flora,Alimentos ultraprocesados,C,España,"E322 - Lecitinas, E322i - Lecitina, E471 - Mono- y diglicéridos de ácidos grasos",Eco-Score C,1294 kj(315 kcal),8 g,< 0 g
5951,Picos 30 % integrales - Hacendado - 250g,Hacendado,Alimentos ultraprocesados,C,España,"u, n, k, n, o, w, n",Eco-Score B,1711 kj(405 kcal),"0,7 g","2,6 g"
5952,Cacao soluble 0% - CaoBon - 450 g,CaoBon,Alimentos ultraprocesados,UNKNOWN,"Francia, España","E322 - Lecitinas, E322i - Lecitina",Eco-Score E,1227 kj(293 kcal),3 g,5 g
5953,Aceite de oliva virgen extra - Hacendado - 750 ml,Hacendado,Ingredientes culinarios procesados,C,España,"u, n, k, n, o, w, n",Eco-Score B,3378 kj(822 kcal),13 g,0 g
5954,Tomate frito sin azúcares añadidos - Hacendado - 560 g,Hacendado,Alimentos ultraprocesados,C,España,E14XX - Almidón modificado,Eco-Score A,270 kj(65 kcal),"0,3 g","4,7 g"
5955,Gelatina fresa 0% - Hacendado - 6 x 100 g,Hacendado,Alimentos ultraprocesados,B,España,"E330 - Ácido cítrico, E407 - Carragenatos, E410 - Goma garrofín, E950 - Acesulfamo K, E955 - Sucralosa",El Eco-Score no pudo ser calculado,3 kj(1 kcal),0 g,0 g
